Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,SlideID,Sample,SlideRep,SporesCounted,FOV,LIVECounts,DEADCounts,TotalCells,TotalSpores,Clumps.4ormorecells.,CellsPerClump,Mycelia,Notes
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,30,2,1,3,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,31,5,0,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,32,2,0,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,33,7,8,15,NA,NA,,NA,PHOTO 004
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,34,0,1,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,35,1,0,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,36,3,0,3,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,37,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,38,3,2,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,39,5,0,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,40,1,0,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,1,13,4,17,NA,1,15,NA,PHOTO 05
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,2,8,0,8,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,3,11,1,12,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,4,9,0,9,NA,1,5,NA,PHOTO 27
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,5,1,1,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,6,14,0,14,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,7,8,0,8,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,8,7,4,11,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,9,2,0,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,10,2,1,3,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,11,12,9,21,NA,1,20,NA,PHOTO 28
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,12,4,0,4,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,13,5,0,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,14,4,3,7,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,15,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,16,1,0,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,17,6,0,6,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,18,9,0,9,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,19,2,0,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,20,7,0,7,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,21,4,1,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,22,9,1,10,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,23,0,1,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,24,5,0,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,25,0,1,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,26,5,0,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,27,3,0,3,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,28,5,0,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,29,11,0,11,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,30,2,0,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,31,1,0,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,32,1,1,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,33,10,55,65,NA,1,65,NA,PHOTO 29
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,34,6,10,16,NA,1,12,NA,PHOTO 30
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,35,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,36,3,0,3,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,37,7,0,7,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,38,4,0,4,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,39,11,0,11,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,40,14,0,14,NA,1,14,NA,PHOTO 31
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,1,12,6,18,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,2,28,4,32,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,3,17,0,17,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,4,40,0,40,NA,1,5,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,5,22,5,27,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,6,20,6,26,NA,1,9,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,7,2,0,2,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,8,5,0,5,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,9,4,0,4,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,10,19,7,26,NA,1,11,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,11,11,2,13,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,12,18,0,18,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,13,10,0,10,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,14,15,0,15,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,15,11,0,11,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,16,8,4,12,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,17,7,0,7,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,18,10,0,10,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,19,7,6,13,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,20,7,3,10,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,21,14,8,22,NA,1,9,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,22,16,0,16,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,23,18,2,20,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,24,5,3,8,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,25,6,3,9,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,26,0,0,0,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,27,15,0,15,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,28,17,0,17,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,29,21,0,21,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,30,0,0,0,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,31,6,0,6,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,32,5,0,5,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,33,5,2,7,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,34,13,0,13,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,35,8,3,11,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,36,0,0,0,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,37,0,2,2,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,38,0,0,0,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,39,6,0,6,NA,NA,,NA,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,40,14,0,14,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,1,26,0,26,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,2,21,3,24,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,3,18,14,32,NA,1,12,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,4,24,2,26,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,5,51,4,55,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,6,15,5,20,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,7,30,6,36,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,8,22,3,25,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,9,16,6,22,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,10,38,4,42,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,11,18,0,18,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,12,8,0,8,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,13,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,14,8,0,8,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,15,4,0,4,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,16,5,0,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,17,6,4,10,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,18,3,9,12,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,19,11,3,14,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,20,16,2,18,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,21,16,0,16,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,22,9,0,9,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,23,21,0,21,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,24,21,4,25,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,25,10,2,12,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,26,8,0,8,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,27,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,28,8,2,10,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,29,19,0,19,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,30,8,6,14,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,31,7,3,10,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,32,4,2,6,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,33,1,4,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,34,4,0,4,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,35,18,0,18,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,36,20,0,20,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,37,8,0,8,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,38,2,0,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,39,6,2,8,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,FALSE,40,9,0,9,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,1,5,0,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,2,5,2,7,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,3,4,0,4,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,4,7,0,7,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,5,1,2,3,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,6,4,0,4,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,7,6,0,6,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,8,2,0,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,9,4,0,4,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,10,12,0,12,NA,1,4,NA,photo 32
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,11,7,0,7,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,12,2,0,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,13,14,0,14,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,14,6,0,6,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,15,8,0,8,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,16,1,0,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,17,9,0,9,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,18,8,0,8,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,19,6,0,6,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,20,1,0,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,21,3,0,3,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,22,3,3,6,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,23,10,1,11,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,24,2,0,2,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,25,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,26,4,0,4,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,27,7,0,7,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,28,3,0,3,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,29,6,0,6,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,30,5,0,5,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,31,6,0,6,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,32,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,33,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,34,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,35,9,0,9,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,36,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,37,4,0,4,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,38,0,0,0,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,39,1,0,1,NA,NA,,NA,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,FALSE,40,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,1,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,2,9,0,9,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,3,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,4,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,5,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,6,5,0,5,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,7,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,8,2,0,2,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,9,4,0,4,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,10,10,0,10,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,11,4,0,4,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,12,16,0,16,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,13,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,14,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,15,2,0,2,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,16,6,0,6,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,17,4,0,4,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,18,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,19,0,0,0,NA,NA,,NA,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,FALSE,20,0,0,0,NA,NA,,NA,
